id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
3116,abc3116,Product 3116,Product Description 3116,Product Description 3116,1,3140,23,4,0,2020-03-03 12:39:00,
3117,abc3117,Product 3117,Product Description 3117,Product Description 3117,1,3141,23,4,0,2020-03-03 12:39:00,
3118,abc3118,Product 3118,Product Description 3118,Product Description 3118,1,3142,23,4,0,2020-03-03 12:39:00,
3119,abc3119,Product 3119,Product Description 3119,Product Description 3119,1,3143,23,4,0,2020-03-03 12:39:00,
3120,abc3120,Product 3120,Product Description 3120,Product Description 3120,1,3144,23,4,0,2020-03-03 12:39:00,
3121,abc3121,Product 3121,Product Description 3121,Product Description 3121,1,3145,23,4,0,2020-03-03 12:39:00,
3122,abc3122,Product 3122,Product Description 3122,Product Description 3122,1,3146,23,4,0,2020-03-03 12:39:00,
3123,abc3123,Product 3123,Product Description 3123,Product Description 3123,1,3147,23,4,0,2020-03-03 12:39:00,
3124,abc3124,Product 3124,Product Description 3124,Product Description 3124,1,3148,23,4,0,2020-03-03 12:39:00,
3125,abc3125,Product 3125,Product Description 3125,Product Description 3125,1,3149,23,4,0,2020-03-03 12:39:00,
3126,abc3126,Product 3126,Product Description 3126,Product Description 3126,1,3150,23,4,0,2020-03-03 12:39:00,
3127,abc3127,Product 3127,Product Description 3127,Product Description 3127,1,3151,23,4,0,2020-03-03 12:39:00,
3128,abc3128,Product 3128,Product Description 3128,Product Description 3128,1,3152,23,4,0,2020-03-03 12:39:00,
3129,abc3129,Product 3129,Product Description 3129,Product Description 3129,1,3153,23,4,0,2020-03-03 12:39:00,
3130,abc3130,Product 3130,Product Description 3130,Product Description 3130,1,3154,23,4,0,2020-03-03 12:39:00,
3131,abc3131,Product 3131,Product Description 3131,Product Description 3131,1,3155,23,4,0,2020-03-03 12:39:00,
3132,abc3132,Product 3132,Product Description 3132,Product Description 3132,1,3156,23,4,0,2020-03-03 12:39:00,
3133,abc3133,Product 3133,Product Description 3133,Product Description 3133,1,3157,23,4,0,2020-03-03 12:39:00,
3134,abc3134,Product 3134,Product Description 3134,Product Description 3134,1,3158,23,4,0,2020-03-03 12:39:00,
3135,abc3135,Product 3135,Product Description 3135,Product Description 3135,1,3159,23,4,0,2020-03-03 12:39:00,
3136,abc3136,Product 3136,Product Description 3136,Product Description 3136,1,3160,23,4,0,2020-03-03 12:39:00,
3137,abc3137,Product 3137,Product Description 3137,Product Description 3137,1,3161,23,4,0,2020-03-03 12:39:00,
3138,abc3138,Product 3138,Product Description 3138,Product Description 3138,1,3162,23,4,0,2020-03-03 12:39:00,
3139,abc3139,Product 3139,Product Description 3139,Product Description 3139,1,3163,23,4,0,2020-03-03 12:39:00,
3140,abc3140,Product 3140,Product Description 3140,Product Description 3140,1,3164,23,4,0,2020-03-03 12:39:00,
3141,abc3141,Product 3141,Product Description 3141,Product Description 3141,1,3165,23,4,0,2020-03-03 12:39:00,
3142,abc3142,Product 3142,Product Description 3142,Product Description 3142,1,3166,23,4,0,2020-03-03 12:39:00,
3143,abc3143,Product 3143,Product Description 3143,Product Description 3143,1,3167,23,4,0,2020-03-03 12:39:00,
3144,abc3144,Product 3144,Product Description 3144,Product Description 3144,1,3168,23,4,0,2020-03-03 12:39:00,
3145,abc3145,Product 3145,Product Description 3145,Product Description 3145,1,3169,23,4,0,2020-03-03 12:39:00,
3146,abc3146,Product 3146,Product Description 3146,Product Description 3146,1,3170,23,4,0,2020-03-03 12:39:00,
3147,abc3147,Product 3147,Product Description 3147,Product Description 3147,1,3171,23,4,0,2020-03-03 12:39:00,
3148,abc3148,Product 3148,Product Description 3148,Product Description 3148,1,3172,23,4,0,2020-03-03 12:39:00,
3149,abc3149,Product 3149,Product Description 3149,Product Description 3149,1,3173,23,4,0,2020-03-03 12:39:00,
3150,abc3150,Product 3150,Product Description 3150,Product Description 3150,1,3174,23,4,0,2020-03-03 12:39:00,
3151,abc3151,Product 3151,Product Description 3151,Product Description 3151,1,3175,23,4,0,2020-03-03 12:39:00,
3152,abc3152,Product 3152,Product Description 3152,Product Description 3152,1,3176,23,4,0,2020-03-03 12:39:00,
3153,abc3153,Product 3153,Product Description 3153,Product Description 3153,1,3177,23,4,0,2020-03-03 12:39:00,
3154,abc3154,Product 3154,Product Description 3154,Product Description 3154,1,3178,23,4,0,2020-03-03 12:39:00,
3155,abc3155,Product 3155,Product Description 3155,Product Description 3155,1,3179,23,4,0,2020-03-03 12:39:00,
3156,abc3156,Product 3156,Product Description 3156,Product Description 3156,1,3180,23,4,0,2020-03-03 12:39:00,
3157,abc3157,Product 3157,Product Description 3157,Product Description 3157,1,3181,23,4,0,2020-03-03 12:39:00,
3158,abc3158,Product 3158,Product Description 3158,Product Description 3158,1,3182,23,4,0,2020-03-03 12:39:00,
3159,abc3159,Product 3159,Product Description 3159,Product Description 3159,1,3183,23,4,0,2020-03-03 12:39:00,
3160,abc3160,Product 3160,Product Description 3160,Product Description 3160,1,3184,23,4,0,2020-03-03 12:39:00,
3161,abc3161,Product 3161,Product Description 3161,Product Description 3161,1,3185,23,4,0,2020-03-03 12:39:00,
3162,abc3162,Product 3162,Product Description 3162,Product Description 3162,1,3186,23,4,0,2020-03-03 12:39:00,
3163,abc3163,Product 3163,Product Description 3163,Product Description 3163,1,3187,23,4,0,2020-03-03 12:39:00,
3164,abc3164,Product 3164,Product Description 3164,Product Description 3164,1,3188,23,4,0,2020-03-03 12:39:00,
3165,abc3165,Product 3165,Product Description 3165,Product Description 3165,1,3189,23,4,0,2020-03-03 12:39:00,
3166,abc3166,Product 3166,Product Description 3166,Product Description 3166,1,3190,23,4,0,2020-03-03 12:39:00,
3167,abc3167,Product 3167,Product Description 3167,Product Description 3167,1,3191,23,4,0,2020-03-03 12:39:00,
3168,abc3168,Product 3168,Product Description 3168,Product Description 3168,1,3192,23,4,0,2020-03-03 12:39:00,
3169,abc3169,Product 3169,Product Description 3169,Product Description 3169,1,3193,23,4,0,2020-03-03 12:39:00,
3170,abc3170,Product 3170,Product Description 3170,Product Description 3170,1,3194,23,4,0,2020-03-03 12:39:00,
3171,abc3171,Product 3171,Product Description 3171,Product Description 3171,1,3195,23,4,0,2020-03-03 12:39:00,
3172,abc3172,Product 3172,Product Description 3172,Product Description 3172,1,3196,23,4,0,2020-03-03 12:39:00,
3173,abc3173,Product 3173,Product Description 3173,Product Description 3173,1,3197,23,4,0,2020-03-03 12:39:00,
3174,abc3174,Product 3174,Product Description 3174,Product Description 3174,1,3198,23,4,0,2020-03-03 12:39:00,
3175,abc3175,Product 3175,Product Description 3175,Product Description 3175,1,3199,23,4,0,2020-03-03 12:39:00,
3176,abc3176,Product 3176,Product Description 3176,Product Description 3176,1,3200,23,4,0,2020-03-03 12:39:00,
3177,abc3177,Product 3177,Product Description 3177,Product Description 3177,1,3201,23,4,0,2020-03-03 12:39:00,
3178,abc3178,Product 3178,Product Description 3178,Product Description 3178,1,3202,23,4,0,2020-03-03 12:39:00,
3179,abc3179,Product 3179,Product Description 3179,Product Description 3179,1,3203,23,4,0,2020-03-03 12:39:00,
3180,abc3180,Product 3180,Product Description 3180,Product Description 3180,1,3204,23,4,0,2020-03-03 12:39:00,
3181,abc3181,Product 3181,Product Description 3181,Product Description 3181,1,3205,23,4,0,2020-03-03 12:39:00,
3182,abc3182,Product 3182,Product Description 3182,Product Description 3182,1,3206,23,4,0,2020-03-03 12:39:00,
3183,abc3183,Product 3183,Product Description 3183,Product Description 3183,1,3207,23,4,0,2020-03-03 12:39:00,
3184,abc3184,Product 3184,Product Description 3184,Product Description 3184,1,3208,23,4,0,2020-03-03 12:39:00,
3185,abc3185,Product 3185,Product Description 3185,Product Description 3185,1,3209,23,4,0,2020-03-03 12:39:00,
3186,abc3186,Product 3186,Product Description 3186,Product Description 3186,1,3210,23,4,0,2020-03-03 12:39:00,
3187,abc3187,Product 3187,Product Description 3187,Product Description 3187,1,3211,23,4,0,2020-03-03 12:39:00,
3188,abc3188,Product 3188,Product Description 3188,Product Description 3188,1,3212,23,4,0,2020-03-03 12:39:00,
3189,abc3189,Product 3189,Product Description 3189,Product Description 3189,1,3213,23,4,0,2020-03-03 12:39:00,
3190,abc3190,Product 3190,Product Description 3190,Product Description 3190,1,3214,23,4,0,2020-03-03 12:39:00,
3191,abc3191,Product 3191,Product Description 3191,Product Description 3191,1,3215,23,4,0,2020-03-03 12:39:00,
3192,abc3192,Product 3192,Product Description 3192,Product Description 3192,1,3216,23,4,0,2020-03-03 12:39:00,
3193,abc3193,Product 3193,Product Description 3193,Product Description 3193,1,3217,23,4,0,2020-03-03 12:39:00,
3194,abc3194,Product 3194,Product Description 3194,Product Description 3194,1,3218,23,4,0,2020-03-03 12:39:00,
3195,abc3195,Product 3195,Product Description 3195,Product Description 3195,1,3219,23,4,0,2020-03-03 12:39:00,
3196,abc3196,Product 3196,Product Description 3196,Product Description 3196,1,3220,23,4,0,2020-03-03 12:39:00,
3197,abc3197,Product 3197,Product Description 3197,Product Description 3197,1,3221,23,4,0,2020-03-03 12:39:00,
3198,abc3198,Product 3198,Product Description 3198,Product Description 3198,1,3222,23,4,0,2020-03-03 12:39:00,
3199,abc3199,Product 3199,Product Description 3199,Product Description 3199,1,3223,23,4,0,2020-03-03 12:39:00,
3200,abc3200,Product 3200,Product Description 3200,Product Description 3200,1,3224,23,4,0,2020-03-03 12:39:00,
3201,abc3201,Product 3201,Product Description 3201,Product Description 3201,1,3225,23,4,0,2020-03-03 12:39:00,
3202,abc3202,Product 3202,Product Description 3202,Product Description 3202,1,3226,23,4,0,2020-03-03 12:39:00,
3203,abc3203,Product 3203,Product Description 3203,Product Description 3203,1,3227,23,4,0,2020-03-03 12:39:00,
3204,abc3204,Product 3204,Product Description 3204,Product Description 3204,1,3228,23,4,0,2020-03-03 12:39:00,
3205,abc3205,Product 3205,Product Description 3205,Product Description 3205,1,3229,23,4,0,2020-03-03 12:39:00,
3206,abc3206,Product 3206,Product Description 3206,Product Description 3206,1,3230,23,4,0,2020-03-03 12:39:00,
3207,abc3207,Product 3207,Product Description 3207,Product Description 3207,1,3231,23,4,0,2020-03-03 12:39:00,
3208,abc3208,Product 3208,Product Description 3208,Product Description 3208,1,3232,23,4,0,2020-03-03 12:39:00,
3209,abc3209,Product 3209,Product Description 3209,Product Description 3209,1,3233,23,4,0,2020-03-03 12:39:00,
3210,abc3210,Product 3210,Product Description 3210,Product Description 3210,1,3234,23,4,0,2020-03-03 12:39:00,
3211,abc3211,Product 3211,Product Description 3211,Product Description 3211,1,3235,23,4,0,2020-03-03 12:39:00,
3212,abc3212,Product 3212,Product Description 3212,Product Description 3212,1,3236,23,4,0,2020-03-03 12:39:00,
3213,abc3213,Product 3213,Product Description 3213,Product Description 3213,1,3237,23,4,0,2020-03-03 12:39:00,
3214,abc3214,Product 3214,Product Description 3214,Product Description 3214,1,3238,23,4,0,2020-03-03 12:39:00,
3215,abc3215,Product 3215,Product Description 3215,Product Description 3215,1,3239,23,4,0,2020-03-03 12:39:00,
3216,abc3216,Product 3216,Product Description 3216,Product Description 3216,1,3240,23,4,0,2020-03-03 12:39:00,
3217,abc3217,Product 3217,Product Description 3217,Product Description 3217,1,3241,23,4,0,2020-03-03 12:39:00,
3218,abc3218,Product 3218,Product Description 3218,Product Description 3218,1,3242,23,4,0,2020-03-03 12:39:00,
3219,abc3219,Product 3219,Product Description 3219,Product Description 3219,1,3243,23,4,0,2020-03-03 12:39:00,
3220,abc3220,Product 3220,Product Description 3220,Product Description 3220,1,3244,23,4,0,2020-03-03 12:39:00,
3221,abc3221,Product 3221,Product Description 3221,Product Description 3221,1,3245,23,4,0,2020-03-03 12:39:00,
3222,abc3222,Product 3222,Product Description 3222,Product Description 3222,1,3246,23,4,0,2020-03-03 12:39:00,
3223,abc3223,Product 3223,Product Description 3223,Product Description 3223,1,3247,23,4,0,2020-03-03 12:39:00,
3224,abc3224,Product 3224,Product Description 3224,Product Description 3224,1,3248,23,4,0,2020-03-03 12:39:00,
3225,abc3225,Product 3225,Product Description 3225,Product Description 3225,1,3249,23,4,0,2020-03-03 12:39:00,
3226,abc3226,Product 3226,Product Description 3226,Product Description 3226,1,3250,23,4,0,2020-03-03 12:39:00,
3227,abc3227,Product 3227,Product Description 3227,Product Description 3227,1,3251,23,4,0,2020-03-03 12:39:00,
3228,abc3228,Product 3228,Product Description 3228,Product Description 3228,1,3252,23,4,0,2020-03-03 12:39:00,
3229,abc3229,Product 3229,Product Description 3229,Product Description 3229,1,3253,23,4,0,2020-03-03 12:39:00,
3230,abc3230,Product 3230,Product Description 3230,Product Description 3230,1,3254,23,4,0,2020-03-03 12:39:00,
3231,abc3231,Product 3231,Product Description 3231,Product Description 3231,1,3255,23,4,0,2020-03-03 12:39:00,
3232,abc3232,Product 3232,Product Description 3232,Product Description 3232,1,3256,23,4,0,2020-03-03 12:39:00,
3233,abc3233,Product 3233,Product Description 3233,Product Description 3233,1,3257,23,4,0,2020-03-03 12:39:00,
3234,abc3234,Product 3234,Product Description 3234,Product Description 3234,1,3258,23,4,0,2020-03-03 12:39:00,
3235,abc3235,Product 3235,Product Description 3235,Product Description 3235,1,3259,23,4,0,2020-03-03 12:39:00,
3236,abc3236,Product 3236,Product Description 3236,Product Description 3236,1,3260,23,4,0,2020-03-03 12:39:00,
3237,abc3237,Product 3237,Product Description 3237,Product Description 3237,1,3261,23,4,0,2020-03-03 12:39:00,
3238,abc3238,Product 3238,Product Description 3238,Product Description 3238,1,3262,23,4,0,2020-03-03 12:39:00,
3239,abc3239,Product 3239,Product Description 3239,Product Description 3239,1,3263,23,4,0,2020-03-03 12:39:00,
3240,abc3240,Product 3240,Product Description 3240,Product Description 3240,1,3264,23,4,0,2020-03-03 12:39:00,
3241,abc3241,Product 3241,Product Description 3241,Product Description 3241,1,3265,23,4,0,2020-03-03 12:39:00,
3242,abc3242,Product 3242,Product Description 3242,Product Description 3242,1,3266,23,4,0,2020-03-03 12:39:00,
3243,abc3243,Product 3243,Product Description 3243,Product Description 3243,1,3267,23,4,0,2020-03-03 12:39:00,
3244,abc3244,Product 3244,Product Description 3244,Product Description 3244,1,3268,23,4,0,2020-03-03 12:39:00,
3245,abc3245,Product 3245,Product Description 3245,Product Description 3245,1,3269,23,4,0,2020-03-03 12:39:00,
3246,abc3246,Product 3246,Product Description 3246,Product Description 3246,1,3270,23,4,0,2020-03-03 12:39:00,
3247,abc3247,Product 3247,Product Description 3247,Product Description 3247,1,3271,23,4,0,2020-03-03 12:39:00,
3248,abc3248,Product 3248,Product Description 3248,Product Description 3248,1,3272,23,4,0,2020-03-03 12:39:00,
3249,abc3249,Product 3249,Product Description 3249,Product Description 3249,1,3273,23,4,0,2020-03-03 12:39:00,
3250,abc3250,Product 3250,Product Description 3250,Product Description 3250,1,3274,23,4,0,2020-03-03 12:39:00,
3251,abc3251,Product 3251,Product Description 3251,Product Description 3251,1,3275,23,4,0,2020-03-03 12:39:00,
3252,abc3252,Product 3252,Product Description 3252,Product Description 3252,1,3276,23,4,0,2020-03-03 12:39:00,
3253,abc3253,Product 3253,Product Description 3253,Product Description 3253,1,3277,23,4,0,2020-03-03 12:39:00,
3254,abc3254,Product 3254,Product Description 3254,Product Description 3254,1,3278,23,4,0,2020-03-03 12:39:00,
3255,abc3255,Product 3255,Product Description 3255,Product Description 3255,1,3279,23,4,0,2020-03-03 12:39:00,
3256,abc3256,Product 3256,Product Description 3256,Product Description 3256,1,3280,23,4,0,2020-03-03 12:39:00,
3257,abc3257,Product 3257,Product Description 3257,Product Description 3257,1,3281,23,4,0,2020-03-03 12:39:00,
3258,abc3258,Product 3258,Product Description 3258,Product Description 3258,1,3282,23,4,0,2020-03-03 12:39:00,
3259,abc3259,Product 3259,Product Description 3259,Product Description 3259,1,3283,23,4,0,2020-03-03 12:39:00,
3260,abc3260,Product 3260,Product Description 3260,Product Description 3260,1,3284,23,4,0,2020-03-03 12:39:00,
3261,abc3261,Product 3261,Product Description 3261,Product Description 3261,1,3285,23,4,0,2020-03-03 12:39:00,
3262,abc3262,Product 3262,Product Description 3262,Product Description 3262,1,3286,23,4,0,2020-03-03 12:39:00,
3263,abc3263,Product 3263,Product Description 3263,Product Description 3263,1,3287,23,4,0,2020-03-03 12:39:00,
3264,abc3264,Product 3264,Product Description 3264,Product Description 3264,1,3288,23,4,0,2020-03-03 12:39:00,
3265,abc3265,Product 3265,Product Description 3265,Product Description 3265,1,3289,23,4,0,2020-03-03 12:39:00,
3266,abc3266,Product 3266,Product Description 3266,Product Description 3266,1,3290,23,4,0,2020-03-03 12:39:00,
3267,abc3267,Product 3267,Product Description 3267,Product Description 3267,1,3291,23,4,0,2020-03-03 12:39:00,
3268,abc3268,Product 3268,Product Description 3268,Product Description 3268,1,3292,23,4,0,2020-03-03 12:39:00,
